Date;Time;pH Output
Jul 13, 2023;6:32:55 AM;-20,50
Jul 13, 2023;6:33:00 AM;-20,50
Jul 13, 2023;6:33:05 AM;-20,50
Jul 13, 2023;6:33:10 AM;-20,51
Jul 13, 2023;6:33:15 AM;0,00
Jul 13, 2023;6:39:05 AM;-20,51
Jul 13, 2023;6:39:10 AM;-20,52
Jul 13, 2023;6:39:15 AM;-20,52
Jul 13, 2023;6:39:20 AM;-20,50
Jul 13, 2023;6:39:25 AM;0,00
Jul 13, 2023;6:42:05 AM;-20,50
Jul 13, 2023;6:42:10 AM;-20,50
Jul 13, 2023;6:42:15 AM;0,00
Jul 13, 2023;6:46:25 AM;-20,50
Jul 13, 2023;6:46:30 AM;-20,50
Jul 13, 2023;6:46:40 AM;0,00
Jul 13, 2023;6:52:15 AM;-20,50
Jul 13, 2023;6:52:20 AM;-20,50
Jul 13, 2023;6:52:25 AM;-20,50
Jul 13, 2023;6:52:30 AM;0,00
Jul 13, 2023;6:55:25 AM;-20,50
Jul 13, 2023;6:55:30 AM;-20,51
Jul 13, 2023;6:55:35 AM;-20,51
Jul 13, 2023;7:00:10 AM;-20,50
Jul 13, 2023;7:00:20 AM;-20,50
Jul 13, 2023;7:04:15 AM;-20,50
Jul 13, 2023;7:04:20 AM;-20,50
Jul 13, 2023;7:04:30 AM;0,00
Jul 13, 2023;7:09:00 AM;-20,50
Jul 13, 2023;7:09:05 AM;-20,50
Jul 13, 2023;7:09:15 AM;0,00
Jul 13, 2023;7:12:10 AM;-20,50
Jul 13, 2023;7:12:20 AM;-20,50
Jul 13, 2023;7:18:35 AM;-20,50
Jul 13, 2023;7:18:40 AM;-20,50
Jul 13, 2023;7:18:45 AM;-20,50
Jul 13, 2023;7:21:50 AM;-20,50
Jul 13, 2023;7:21:55 AM;-20,50
Jul 13, 2023;7:22:00 AM;0,00
Jul 13, 2023;7:26:50 AM;-20,50
Jul 13, 2023;7:27:00 AM;-20,50
Jul 13, 2023;7:30:20 AM;-20,50
Jul 13, 2023;7:30:25 AM;-20,50
Jul 13, 2023;7:30:35 AM;0,00
Jul 13, 2023;7:37:21 AM;-20,50
Jul 13, 2023;7:37:26 AM;-20,50
Jul 13, 2023;7:37:36 AM;0,00
Jul 13, 2023;7:41:16 AM;-20,50
Jul 13, 2023;7:41:21 AM;-20,50
Jul 13, 2023;7:41:26 AM;0,00
Jul 13, 2023;7:45:11 AM;-20,50
Jul 13, 2023;7:45:16 AM;-20,50
Jul 13, 2023;7:45:21 AM;0,00
Jul 13, 2023;7:49:31 AM;-20,50
Jul 13, 2023;7:49:41 AM;-20,50
Jul 13, 2023;7:49:46 AM;0,00
Jul 13, 2023;7:54:11 AM;-20,50
Jul 13, 2023;7:54:16 AM;0,00
Jul 13, 2023;7:58:11 AM;-20,50
Jul 13, 2023;7:58:16 AM;-20,50
Jul 13, 2023;7:58:21 AM;0,00
Jul 13, 2023;8:00:36 AM;-20,51
Jul 13, 2023;8:00:41 AM;-20,50
Jul 13, 2023;8:00:51 AM;0,00
Jul 13, 2023;8:07:11 AM;-20,50
Jul 13, 2023;8:07:16 AM;-20,50
Jul 13, 2023;8:07:21 AM;0,00
Jul 13, 2023;8:11:01 AM;-20,50
Jul 13, 2023;8:11:06 AM;-20,51
Jul 13, 2023;8:11:16 AM;0,00
Jul 13, 2023;8:17:31 AM;-20,50
Jul 13, 2023;8:17:36 AM;-20,50
Jul 13, 2023;8:17:41 AM;-20,50
Jul 13, 2023;8:22:21 AM;-20,50
Jul 13, 2023;8:22:26 AM;-20,50
Jul 13, 2023;8:22:31 AM;0,00
Jul 13, 2023;8:29:11 AM;-20,50
Jul 13, 2023;8:29:21 AM;-20,50
Jul 13, 2023;8:29:26 AM;0,00
Jul 13, 2023;8:36:42 AM;-20,50
Jul 13, 2023;8:36:47 AM;-20,50
Jul 13, 2023;8:36:52 AM;-20,50
Jul 13, 2023;8:36:57 AM;0,00
Jul 13, 2023;8:45:15 AM;0,00
Jul 13, 2023;8:45:22 AM;-20,50
Jul 13, 2023;8:45:27 AM;-20,50
Jul 13, 2023;8:45:37 AM;-20,50
Jul 13, 2023;8:45:42 AM;0,00
Jul 13, 2023;8:50:22 AM;-20,50
Jul 13, 2023;8:50:27 AM;-20,50
Jul 13, 2023;8:50:32 AM;-20,51
Jul 13, 2023;8:51:26 AM;0,00
Jul 13, 2023;8:51:44 AM;0,00
Jul 13, 2023;8:59:47 AM;-20,50
Jul 13, 2023;8:59:52 AM;-20,50
Jul 13, 2023;9:05:52 AM;-20,50
Jul 13, 2023;9:05:57 AM;-20,50
Jul 13, 2023;9:06:02 AM;0,00
Jul 13, 2023;9:13:42 AM;-20,50
Jul 13, 2023;9:13:52 AM;-20,50
Jul 13, 2023;9:13:57 AM;0,00
Jul 13, 2023;9:23:27 AM;-20,50
Jul 13, 2023;9:23:32 AM;-20,50
Jul 13, 2023;9:23:37 AM;0,00
Jul 13, 2023;9:46:38 AM;-18,21
Jul 13, 2023;9:46:43 AM;-16,96
Jul 13, 2023;9:46:48 AM;-15,66
Jul 13, 2023;9:46:53 AM;-14,21
Jul 13, 2023;9:46:58 AM;-12,68
Jul 13, 2023;9:47:03 AM;-11,19
Jul 13, 2023;9:47:13 AM;-8,07
Jul 13, 2023;9:47:18 AM;-6,51
Jul 13, 2023;9:47:23 AM;-4,86
Jul 13, 2023;9:47:33 AM;-1,42
Jul 13, 2023;9:47:38 AM;0,29
Jul 13, 2023;9:47:43 AM;2,08
Jul 13, 2023;9:47:48 AM;3,82
Jul 13, 2023;9:47:53 AM;5,56
Jul 13, 2023;9:47:58 AM;7,28
Jul 13, 2023;9:48:03 AM;9,05
Jul 13, 2023;9:48:08 AM;10,91
Jul 13, 2023;9:48:13 AM;12,73
Jul 13, 2023;9:48:18 AM;14,58
Jul 13, 2023;9:48:23 AM;16,51
Jul 13, 2023;9:48:28 AM;18,41
Jul 13, 2023;9:48:33 AM;20,32
Jul 13, 2023;9:48:43 AM;20,81
Jul 13, 2023;9:48:48 AM;20,81
Jul 13, 2023;9:48:53 AM;20,80
Jul 13, 2023;9:48:58 AM;20,73
Jul 13, 2023;9:49:03 AM;20,73
Jul 13, 2023;9:49:08 AM;20,67
Jul 13, 2023;9:49:13 AM;20,59
Jul 13, 2023;9:49:18 AM;20,51
Jul 13, 2023;9:49:23 AM;20,51
Jul 13, 2023;9:49:28 AM;0,00
Jul 13, 2023;10:56:49 AM;18,22
Jul 13, 2023;10:56:59 AM;15,67
Jul 13, 2023;10:57:04 AM;14,36
Jul 13, 2023;10:57:14 AM;11,16
Jul 13, 2023;10:57:19 AM;9,52
Jul 13, 2023;10:57:24 AM;7,70
Jul 13, 2023;10:57:29 AM;5,87
Jul 13, 2023;10:57:34 AM;3,87
Jul 13, 2023;10:57:39 AM;1,92
Jul 13, 2023;10:57:44 AM;-0,15
Jul 13, 2023;10:57:54 AM;-4,42
Jul 13, 2023;10:57:59 AM;-6,59
Jul 13, 2023;10:58:09 AM;-10,90
Jul 13, 2023;10:58:14 AM;-13,06
Jul 13, 2023;10:58:24 AM;-17,31
Jul 13, 2023;10:58:34 AM;-20,90
Jul 13, 2023;10:58:44 AM;-20,90
Jul 13, 2023;10:58:49 AM;-20,90
Jul 13, 2023;10:58:54 AM;-20,89
Jul 13, 2023;10:58:59 AM;-20,83
Jul 13, 2023;10:59:09 AM;-20,77
Jul 13, 2023;10:59:14 AM;-20,71
Jul 13, 2023;10:59:19 AM;-20,68
Jul 13, 2023;10:59:24 AM;-20,68
Jul 13, 2023;10:59:29 AM;-20,65
Jul 13, 2023;10:59:34 AM;-20,62
Jul 13, 2023;10:59:39 AM;-20,62
Jul 13, 2023;10:59:44 AM;-20,57
Jul 13, 2023;10:59:49 AM;-20,54
Jul 13, 2023;10:59:54 AM;0,00
Jul 13, 2023;11:07:04 AM;-20,50
Jul 13, 2023;11:07:14 AM;-20,50
Jul 13, 2023;11:07:19 AM;0,00
Jul 13, 2023;11:19:04 AM;-20,50
Jul 13, 2023;11:19:14 AM;-20,50
Jul 13, 2023;11:19:19 AM;0,00
Jul 13, 2023;11:29:04 AM;-20,50
Jul 13, 2023;11:29:14 AM;0,00
Jul 13, 2023;11:40:19 AM;-20,50
Jul 13, 2023;11:40:24 AM;0,00
Jul 13, 2023;11:46:04 AM;-20,51
Jul 13, 2023;11:46:09 AM;0,00
Jul 13, 2023;11:46:14 AM;-20,50
Jul 13, 2023;11:46:19 AM;-20,50
Jul 13, 2023;11:46:24 AM;0,00
Jul 13, 2023;11:58:30 AM;-20,50
Jul 13, 2023;11:58:35 AM;-20,50
Jul 13, 2023;12:11:50 PM;-20,51
Jul 13, 2023;12:11:55 PM;0,00
Jul 13, 2023;12:20:30 PM;-20,50
Jul 13, 2023;12:20:35 PM;0,00
Jul 13, 2023;12:20:40 PM;-20,50
Jul 13, 2023;12:20:50 PM;-20,50
Jul 13, 2023;12:20:55 PM;0,00
Jul 13, 2023;12:49:40 PM;-20,50
Jul 13, 2023;12:49:45 PM;0,00
Jul 13, 2023;12:52:56 PM;-20,51
Jul 13, 2023;1:01:31 PM;-20,50
Jul 13, 2023;1:01:36 PM;-20,50
Jul 13, 2023;1:09:51 PM;-20,50
Jul 13, 2023;1:09:56 PM;0,00
Jul 13, 2023;1:15:46 PM;-20,50
Jul 13, 2023;1:15:51 PM;-20,50
Jul 13, 2023;1:15:56 PM;0,00
Jul 13, 2023;1:23:31 PM;-20,50
Jul 13, 2023;1:23:41 PM;0,00
Jul 13, 2023;1:31:06 PM;-20,50
Jul 13, 2023;1:31:11 PM;0,00
Jul 13, 2023;1:38:06 PM;-20,50
Jul 13, 2023;1:38:11 PM;0,00
Jul 13, 2023;1:46:36 PM;-20,50
Jul 13, 2023;1:46:41 PM;0,00
Jul 13, 2023;1:55:57 PM;-20,50
Jul 13, 2023;2:22:52 PM;-20,51
Jul 13, 2023;2:22:57 PM;-20,51
Jul 13, 2023;2:38:22 PM;-20,51
Jul 13, 2023;2:38:27 PM;0,00
Jul 13, 2023;2:39:22 PM;-20,50
Jul 13, 2023;2:39:27 PM;-20,50
Jul 13, 2023;2:39:32 PM;0,00
Jul 13, 2023;3:00:13 PM;0,00
Jul 13, 2023;3:17:38 PM;-18,21
Jul 13, 2023;3:17:48 PM;-15,59
Jul 13, 2023;3:17:58 PM;-12,55
Jul 13, 2023;3:18:08 PM;-9,30
Jul 13, 2023;3:18:13 PM;-7,36
Jul 13, 2023;3:18:23 PM;-3,61
Jul 13, 2023;3:18:28 PM;-1,49
Jul 13, 2023;3:18:38 PM;2,77
Jul 13, 2023;3:18:43 PM;4,97
Jul 13, 2023;3:18:48 PM;7,21
Jul 13, 2023;3:18:58 PM;11,81
Jul 13, 2023;3:19:03 PM;14,17
Jul 13, 2023;3:19:13 PM;18,96
Jul 13, 2023;3:19:18 PM;20,97
Jul 13, 2023;3:19:23 PM;20,93
Jul 13, 2023;3:19:28 PM;20,92
Jul 13, 2023;3:19:38 PM;20,88
Jul 13, 2023;3:19:48 PM;20,82
Jul 13, 2023;3:19:53 PM;20,73
Jul 13, 2023;3:19:58 PM;20,67
Jul 13, 2023;3:20:03 PM;20,65
Jul 13, 2023;3:20:08 PM;20,65
Jul 13, 2023;3:20:13 PM;20,64
Jul 13, 2023;3:20:18 PM;20,61
Jul 13, 2023;3:20:23 PM;20,61
Jul 13, 2023;3:20:28 PM;20,53
Jul 13, 2023;3:20:33 PM;0,00
Jul 13, 2023;3:26:08 PM;20,50
Jul 13, 2023;3:26:18 PM;20,51
Jul 13, 2023;3:26:23 PM;20,52
Jul 13, 2023;3:26:28 PM;20,53
Jul 13, 2023;3:26:33 PM;20,53
Jul 13, 2023;3:26:38 PM;20,53
Jul 13, 2023;3:26:48 PM;20,51
Jul 13, 2023;3:26:53 PM;0,00
Jul 13, 2023;3:28:53 PM;20,50
Jul 13, 2023;3:28:58 PM;20,51
Jul 13, 2023;3:29:03 PM;20,51
Jul 13, 2023;3:29:08 PM;20,50
Jul 13, 2023;3:29:13 PM;0,00
Jul 13, 2023;3:29:28 PM;20,53
Jul 13, 2023;3:29:33 PM;20,54
Jul 13, 2023;3:29:38 PM;20,54
Jul 13, 2023;3:29:43 PM;20,52
Jul 13, 2023;3:29:48 PM;0,00
Jul 13, 2023;3:31:13 PM;20,52
Jul 13, 2023;3:31:33 PM;20,50
Jul 13, 2023;3:31:38 PM;20,53
Jul 13, 2023;3:31:43 PM;20,53
Jul 13, 2023;3:31:48 PM;0,00
Jul 13, 2023;3:32:08 PM;20,54
Jul 13, 2023;3:32:13 PM;20,50
Jul 13, 2023;3:32:23 PM;0,00
Jul 13, 2023;3:33:18 PM;20,51
Jul 13, 2023;3:33:23 PM;0,00
Jul 13, 2023;3:33:48 PM;20,52
Jul 13, 2023;3:33:53 PM;20,51
Jul 13, 2023;3:33:58 PM;0,00
Jul 13, 2023;3:34:23 PM;20,51
Jul 13, 2023;3:34:28 PM;20,54
Jul 13, 2023;3:34:33 PM;0,00
Jul 13, 2023;3:34:48 PM;20,52
Jul 13, 2023;3:34:53 PM;20,52
Jul 13, 2023;3:34:58 PM;20,51
Jul 13, 2023;3:35:03 PM;0,00
Jul 13, 2023;3:36:13 PM;20,50
Jul 13, 2023;3:36:23 PM;20,51
Jul 13, 2023;3:36:48 PM;20,52
Jul 13, 2023;3:36:53 PM;20,53
Jul 13, 2023;3:36:58 PM;20,53
Jul 13, 2023;3:37:28 PM;20,52
Jul 13, 2023;3:37:33 PM;20,52
Jul 13, 2023;3:37:38 PM;0,00
Jul 13, 2023;3:38:28 PM;20,50
Jul 13, 2023;3:38:33 PM;0,00
Jul 13, 2023;3:39:28 PM;20,51
Jul 13, 2023;3:39:38 PM;20,52
Jul 13, 2023;3:39:43 PM;0,00
Jul 13, 2023;3:40:03 PM;20,52
Jul 13, 2023;3:40:08 PM;20,52
Jul 13, 2023;3:40:13 PM;20,51
Jul 13, 2023;3:40:18 PM;0,00
Jul 13, 2023;3:40:58 PM;20,50
Jul 13, 2023;3:41:03 PM;20,50
Jul 13, 2023;3:41:08 PM;0,00
Jul 13, 2023;3:43:08 PM;20,50
Jul 13, 2023;3:43:13 PM;0,00
Jul 13, 2023;3:44:03 PM;20,51
Jul 13, 2023;3:44:08 PM;20,51
Jul 13, 2023;3:44:13 PM;20,51
Jul 13, 2023;3:44:18 PM;0,00
Jul 13, 2023;3:44:38 PM;20,51
Jul 13, 2023;3:44:58 PM;20,50
Jul 13, 2023;3:45:03 PM;20,51
Jul 13, 2023;3:45:08 PM;20,51
Jul 13, 2023;3:45:13 PM;0,00
Jul 13, 2023;3:47:18 PM;20,50
Jul 13, 2023;3:47:23 PM;0,00
Jul 13, 2023;3:47:53 PM;20,51
Jul 13, 2023;3:47:58 PM;0,00
Jul 13, 2023;3:48:13 PM;20,52
Jul 13, 2023;3:48:18 PM;20,52
Jul 13, 2023;3:48:23 PM;20,54
Jul 13, 2023;3:48:28 PM;0,00
Jul 13, 2023;3:48:48 PM;20,51
Jul 13, 2023;3:48:53 PM;20,51
Jul 13, 2023;3:48:58 PM;0,00
Jul 13, 2023;3:49:33 PM;20,51
Jul 13, 2023;3:49:38 PM;0,00
Jul 13, 2023;3:50:28 PM;20,51
Jul 13, 2023;3:50:33 PM;0,00
Jul 13, 2023;3:50:53 PM;20,51
Jul 13, 2023;3:50:58 PM;20,51
Jul 13, 2023;3:51:03 PM;20,51
Jul 13, 2023;3:51:28 PM;20,51
Jul 13, 2023;3:51:33 PM;20,51
Jul 13, 2023;3:54:48 PM;20,50
Jul 13, 2023;3:54:53 PM;20,50
Jul 13, 2023;3:54:58 PM;20,50
Jul 13, 2023;3:55:08 PM;20,51
Jul 13, 2023;3:55:18 PM;20,52
Jul 13, 2023;3:55:23 PM;0,00
Jul 13, 2023;3:56:33 PM;20,50
Jul 13, 2023;3:56:38 PM;0,00
Jul 13, 2023;3:56:58 PM;20,51
Jul 13, 2023;3:57:03 PM;20,51
Jul 13, 2023;3:57:08 PM;20,50
Jul 13, 2023;3:57:13 PM;0,00
Jul 13, 2023;3:58:03 PM;20,51
Jul 13, 2023;3:58:08 PM;0,00
Jul 13, 2023;3:59:03 PM;20,50
Jul 13, 2023;3:59:08 PM;20,50
Jul 13, 2023;4:01:53 PM;20,50
Jul 13, 2023;4:01:58 PM;20,50
Jul 13, 2023;4:02:03 PM;20,50
Jul 13, 2023;4:02:08 PM;0,00
Jul 13, 2023;4:02:28 PM;20,50
Jul 13, 2023;4:02:38 PM;20,53
Jul 13, 2023;4:03:08 PM;20,51
Jul 13, 2023;4:03:13 PM;20,51
Jul 13, 2023;4:03:23 PM;0,00
Jul 13, 2023;4:07:24 PM;20,51
Jul 13, 2023;4:07:29 PM;20,50
Jul 13, 2023;4:07:34 PM;20,50
Jul 13, 2023;4:07:44 PM;20,51
Jul 13, 2023;4:07:49 PM;20,51
Jul 13, 2023;4:07:59 PM;20,52
Jul 13, 2023;4:08:04 PM;20,50
Jul 13, 2023;4:08:14 PM;0,00
Jul 13, 2023;4:12:54 PM;20,50
Jul 13, 2023;4:12:59 PM;20,52
Jul 13, 2023;4:13:09 PM;20,52
Jul 13, 2023;4:13:19 PM;20,52
Jul 13, 2023;4:13:24 PM;20,55
Jul 13, 2023;4:13:49 PM;20,51
Jul 13, 2023;4:13:54 PM;20,51
Jul 13, 2023;4:13:59 PM;0,00
Jul 13, 2023;4:17:29 PM;20,51
Jul 13, 2023;4:17:34 PM;20,51
Jul 13, 2023;4:17:44 PM;20,51
Jul 13, 2023;4:17:49 PM;20,50
Jul 13, 2023;4:17:54 PM;20,50
Jul 13, 2023;4:17:59 PM;20,50
Jul 13, 2023;4:18:04 PM;0,00
Jul 13, 2023;4:20:44 PM;20,50
Jul 13, 2023;4:20:49 PM;0,00
Jul 13, 2023;4:28:24 PM;20,50
Jul 13, 2023;4:28:34 PM;0,00
Jul 13, 2023;4:28:44 PM;20,54
Jul 13, 2023;4:28:49 PM;20,54
Jul 13, 2023;4:28:54 PM;20,55
Jul 13, 2023;4:28:59 PM;20,53
Jul 13, 2023;4:29:09 PM;20,52
Jul 13, 2023;4:29:14 PM;20,51
Jul 13, 2023;4:29:19 PM;0,00
Jul 13, 2023;4:32:39 PM;20,51
Jul 13, 2023;4:32:59 PM;20,50
Jul 13, 2023;4:33:04 PM;20,52
Jul 13, 2023;4:33:09 PM;20,51
Jul 13, 2023;4:33:14 PM;20,50
Jul 13, 2023;4:33:39 PM;20,51
Jul 13, 2023;4:33:44 PM;20,51
Jul 13, 2023;4:33:54 PM;0,00
Jul 13, 2023;4:37:19 PM;20,50
Jul 13, 2023;4:37:24 PM;0,00
Jul 13, 2023;4:37:44 PM;20,52
Jul 13, 2023;4:37:49 PM;20,52
Jul 13, 2023;4:37:59 PM;20,52
Jul 13, 2023;4:38:04 PM;20,52
Jul 13, 2023;4:38:09 PM;20,52
Jul 13, 2023;4:38:14 PM;0,00
Jul 13, 2023;4:39:59 PM;20,51
Jul 13, 2023;4:40:34 PM;20,52
Jul 13, 2023;4:40:59 PM;20,51
Jul 13, 2023;4:41:04 PM;20,51
Jul 13, 2023;4:41:14 PM;0,00
Jul 13, 2023;4:41:49 PM;20,51
Jul 13, 2023;4:41:54 PM;20,51
Jul 13, 2023;4:41:59 PM;20,50
Jul 13, 2023;4:42:04 PM;0,00
Jul 13, 2023;4:45:19 PM;20,50
Jul 13, 2023;4:45:24 PM;20,50
Jul 13, 2023;4:45:29 PM;0,00
Jul 13, 2023;4:45:49 PM;20,53
Jul 13, 2023;4:45:59 PM;20,55
Jul 13, 2023;4:46:04 PM;20,52
Jul 13, 2023;4:46:09 PM;20,51
Jul 13, 2023;4:46:14 PM;0,00
Jul 13, 2023;4:49:39 PM;20,50
Jul 13, 2023;4:49:44 PM;20,52
Jul 13, 2023;4:49:49 PM;20,52
Jul 13, 2023;4:49:54 PM;0,00
Jul 13, 2023;4:50:04 PM;20,51
Jul 13, 2023;4:50:09 PM;20,55
Jul 13, 2023;4:50:14 PM;20,54
Jul 13, 2023;4:53:14 PM;20,50
Jul 13, 2023;4:53:19 PM;20,50
Jul 13, 2023;4:53:24 PM;20,50
Jul 13, 2023;4:53:29 PM;0,00
Jul 13, 2023;4:53:39 PM;20,51
Jul 13, 2023;4:53:49 PM;0,00
Jul 13, 2023;4:54:14 PM;20,51
Jul 13, 2023;4:54:19 PM;20,53
Jul 13, 2023;4:54:24 PM;0,00
Jul 13, 2023;4:58:19 PM;20,51
Jul 13, 2023;4:58:24 PM;20,52
Jul 13, 2023;4:58:29 PM;20,52
Jul 13, 2023;4:58:39 PM;20,51
Jul 13, 2023;4:58:49 PM;20,52
Jul 13, 2023;4:58:54 PM;0,00
Jul 13, 2023;5:05:24 PM;20,50
Jul 13, 2023;5:05:29 PM;20,52
Jul 13, 2023;5:05:34 PM;20,52
Jul 13, 2023;5:05:39 PM;20,51
Jul 13, 2023;5:05:49 PM;20,53
Jul 13, 2023;5:05:59 PM;20,51
Jul 13, 2023;5:06:04 PM;0,00
Jul 13, 2023;5:06:19 PM;20,50
Jul 13, 2023;5:06:29 PM;0,00
Jul 13, 2023;5:10:00 PM;20,50
Jul 13, 2023;5:10:05 PM;20,51
Jul 13, 2023;5:10:10 PM;0,00
Jul 13, 2023;5:10:25 PM;20,54
Jul 13, 2023;5:10:30 PM;20,54
Jul 13, 2023;5:10:35 PM;20,54
Jul 13, 2023;5:10:40 PM;20,51
Jul 13, 2023;5:10:55 PM;20,51
Jul 13, 2023;5:11:00 PM;0,00
Jul 13, 2023;5:12:25 PM;20,51
Jul 13, 2023;5:12:30 PM;0,00
Jul 13, 2023;5:12:55 PM;20,50
Jul 13, 2023;5:13:00 PM;20,51
Jul 13, 2023;5:13:05 PM;0,00
Jul 13, 2023;5:14:40 PM;20,51
Jul 13, 2023;5:14:45 PM;20,50
Jul 13, 2023;5:14:50 PM;0,00
Jul 13, 2023;5:15:05 PM;20,51
Jul 13, 2023;5:15:10 PM;20,51
Jul 13, 2023;5:15:15 PM;0,00
Jul 13, 2023;5:15:20 PM;20,51
Jul 13, 2023;5:15:25 PM;0,00
Jul 13, 2023;5:15:50 PM;20,51
Jul 13, 2023;5:15:55 PM;0,00
Jul 13, 2023;5:18:30 PM;20,51
Jul 13, 2023;5:18:40 PM;20,52
Jul 13, 2023;5:18:45 PM;20,51
Jul 13, 2023;5:18:50 PM;0,00
Jul 13, 2023;5:18:55 PM;20,50
Jul 13, 2023;5:19:00 PM;20,50
Jul 13, 2023;5:19:05 PM;0,00
Jul 13, 2023;5:21:50 PM;20,50
Jul 13, 2023;5:21:55 PM;20,50
Jul 13, 2023;5:22:00 PM;0,00
Jul 13, 2023;5:22:20 PM;20,50
Jul 13, 2023;5:22:25 PM;20,50
Jul 13, 2023;5:22:30 PM;20,51
Jul 13, 2023;5:22:50 PM;20,53
Jul 13, 2023;5:22:55 PM;20,54
Jul 13, 2023;5:23:00 PM;20,53
Jul 13, 2023;5:23:05 PM;20,51
Jul 13, 2023;5:26:55 PM;20,52
Jul 13, 2023;5:27:00 PM;20,51
Jul 13, 2023;5:27:05 PM;20,51
Jul 13, 2023;5:27:10 PM;20,52
Jul 13, 2023;5:27:15 PM;20,52
Jul 13, 2023;5:27:20 PM;20,52
Jul 13, 2023;5:27:25 PM;0,00
Jul 13, 2023;5:27:50 PM;20,51
Jul 13, 2023;5:28:00 PM;0,00
Jul 13, 2023;5:30:25 PM;20,50
Jul 13, 2023;5:30:30 PM;20,51
Jul 13, 2023;5:30:35 PM;20,51
Jul 13, 2023;5:30:40 PM;0,00
Jul 13, 2023;5:31:00 PM;20,53
Jul 13, 2023;5:31:05 PM;20,50
Jul 13, 2023;5:31:10 PM;20,50
Jul 13, 2023;5:33:35 PM;20,50
Jul 13, 2023;5:33:55 PM;20,50
Jul 13, 2023;5:34:00 PM;20,53
Jul 13, 2023;5:34:10 PM;0,00
Jul 13, 2023;5:34:20 PM;20,53
Jul 13, 2023;5:34:25 PM;0,00
Jul 13, 2023;5:36:50 PM;20,50
Jul 13, 2023;5:37:20 PM;20,52
Jul 13, 2023;5:37:30 PM;20,52
Jul 13, 2023;5:37:40 PM;20,53
Jul 13, 2023;5:37:50 PM;20,52
Jul 13, 2023;5:37:55 PM;0,00
Jul 13, 2023;5:41:00 PM;20,50
Jul 13, 2023;5:41:05 PM;20,50
Jul 13, 2023;5:41:10 PM;0,00
Jul 13, 2023;5:41:25 PM;20,52
Jul 13, 2023;5:41:30 PM;20,53
Jul 13, 2023;5:41:35 PM;20,52
Jul 13, 2023;5:41:40 PM;20,52
Jul 13, 2023;5:41:50 PM;0,00
Jul 13, 2023;5:42:25 PM;20,50
Jul 13, 2023;5:42:30 PM;20,50
Jul 13, 2023;5:46:15 PM;20,50
Jul 13, 2023;5:46:20 PM;20,50
Jul 13, 2023;5:46:30 PM;0,00
Jul 13, 2023;5:46:40 PM;20,52
Jul 13, 2023;5:46:45 PM;20,56
Jul 13, 2023;5:46:55 PM;20,54
Jul 13, 2023;5:47:00 PM;20,51
Jul 13, 2023;5:47:05 PM;20,53
Jul 13, 2023;5:47:10 PM;20,53
Jul 13, 2023;5:51:20 PM;20,52
Jul 13, 2023;5:51:25 PM;0,00
Jul 13, 2023;5:51:30 PM;20,51
Jul 13, 2023;5:51:40 PM;20,52
Jul 13, 2023;5:51:50 PM;20,54
Jul 13, 2023;5:52:00 PM;20,52
Jul 13, 2023;5:56:00 PM;20,51
Jul 13, 2023;5:56:05 PM;20,54
Jul 13, 2023;5:56:10 PM;20,53
Jul 13, 2023;5:56:20 PM;20,52
Jul 13, 2023;5:56:25 PM;20,56
Jul 13, 2023;5:56:30 PM;20,55
Jul 13, 2023;5:56:35 PM;20,55
Jul 13, 2023;5:56:40 PM;20,52
Jul 13, 2023;5:59:55 PM;20,51
Jul 13, 2023;6:00:00 PM;20,51
Jul 13, 2023;6:00:05 PM;0,00
Jul 13, 2023;6:00:15 PM;20,51
Jul 13, 2023;6:00:20 PM;20,51
Jul 13, 2023;6:00:25 PM;20,52
Jul 13, 2023;6:00:30 PM;20,52
Jul 13, 2023;6:00:35 PM;20,52
Jul 13, 2023;6:00:40 PM;20,50
Jul 13, 2023;6:03:10 PM;20,50
Jul 13, 2023;6:03:15 PM;20,50
Jul 13, 2023;6:03:20 PM;20,50
Jul 13, 2023;6:03:40 PM;20,53
Jul 13, 2023;6:03:45 PM;20,53
Jul 13, 2023;6:03:50 PM;20,53
Jul 13, 2023;6:04:10 PM;20,50
Jul 13, 2023;6:04:15 PM;0,00
Jul 13, 2023;6:07:05 PM;20,51
Jul 13, 2023;6:07:25 PM;20,50
Jul 13, 2023;6:07:35 PM;20,53
Jul 13, 2023;6:07:40 PM;20,53
Jul 13, 2023;6:07:45 PM;20,52
Jul 13, 2023;6:07:50 PM;20,53
Jul 13, 2023;6:08:00 PM;0,00
Jul 13, 2023;6:11:41 PM;20,51
Jul 13, 2023;6:11:46 PM;20,50
Jul 13, 2023;6:11:51 PM;20,51
Jul 13, 2023;6:11:56 PM;20,51
Jul 13, 2023;6:12:06 PM;20,55
Jul 13, 2023;6:12:11 PM;20,54
Jul 13, 2023;6:12:16 PM;20,54
Jul 13, 2023;6:12:21 PM;20,50
Jul 13, 2023;6:12:26 PM;0,00
Jul 13, 2023;6:15:16 PM;20,51
Jul 13, 2023;6:15:21 PM;20,51
Jul 13, 2023;6:15:31 PM;20,51
Jul 13, 2023;6:15:41 PM;20,51
Jul 13, 2023;6:15:46 PM;0,00
Jul 13, 2023;6:16:06 PM;20,51
Jul 13, 2023;6:18:26 PM;20,50
Jul 13, 2023;6:18:31 PM;20,50
Jul 13, 2023;6:18:36 PM;20,50
Jul 13, 2023;6:18:41 PM;20,50
