Date;Time;pH Output
Jun 1, 2023;3:24:01 AM;20,51
Jun 1, 2023;3:24:06 AM;20,52
Jun 1, 2023;3:24:11 AM;20,52
Jun 1, 2023;3:24:16 AM;0,00
Jun 1, 2023;3:24:51 AM;20,51
Jun 1, 2023;3:24:56 AM;0,00
Jun 1, 2023;3:28:11 AM;20,51
Jun 1, 2023;3:28:16 AM;20,51
Jun 1, 2023;3:28:21 AM;20,52
Jun 1, 2023;3:29:01 AM;20,51
Jun 1, 2023;3:29:06 AM;0,00
Jun 1, 2023;3:32:26 AM;20,51
Jun 1, 2023;3:32:31 AM;20,52
Jun 1, 2023;3:32:36 AM;20,52
Jun 1, 2023;3:32:41 AM;20,52
Jun 1, 2023;3:32:46 AM;0,00
Jun 1, 2023;3:36:31 AM;20,51
Jun 1, 2023;3:36:36 AM;20,53
Jun 1, 2023;3:36:41 AM;0,00
Jun 1, 2023;3:37:06 AM;20,51
Jun 1, 2023;3:37:11 AM;20,52
Jun 1, 2023;3:37:16 AM;20,51
Jun 1, 2023;3:37:21 AM;20,51
Jun 1, 2023;3:37:26 AM;0,00
Jun 1, 2023;3:43:16 AM;20,52
Jun 1, 2023;3:43:21 AM;20,54
Jun 1, 2023;3:43:26 AM;20,54
Jun 1, 2023;3:43:36 AM;0,00
Jun 1, 2023;3:44:06 AM;20,50
Jun 1, 2023;3:48:31 AM;20,50
Jun 1, 2023;3:48:36 AM;20,51
Jun 1, 2023;3:48:41 AM;20,51
Jun 1, 2023;3:48:46 AM;0,00
Jun 1, 2023;3:49:21 AM;20,52
Jun 1, 2023;3:49:26 AM;0,00
Jun 1, 2023;3:52:56 AM;20,52
Jun 1, 2023;3:53:01 AM;20,52
Jun 1, 2023;3:53:06 AM;20,52
Jun 1, 2023;3:53:11 AM;20,51
Jun 1, 2023;3:53:16 AM;0,00
Jun 1, 2023;3:57:21 AM;20,52
Jun 1, 2023;3:57:31 AM;20,53
Jun 1, 2023;3:57:36 AM;20,51
Jun 1, 2023;3:57:41 AM;0,00
Jun 1, 2023;4:01:36 AM;20,51
Jun 1, 2023;4:01:41 AM;20,51
Jun 1, 2023;4:01:46 AM;20,51
Jun 1, 2023;4:01:51 AM;20,51
Jun 1, 2023;4:01:56 AM;0,00
Jun 1, 2023;4:06:21 AM;20,52
Jun 1, 2023;4:06:26 AM;20,53
Jun 1, 2023;4:06:31 AM;20,53
Jun 1, 2023;4:06:36 AM;20,52
Jun 1, 2023;4:06:41 AM;0,00
Jun 1, 2023;4:07:11 AM;20,50
Jun 1, 2023;4:07:16 AM;0,00
Jun 1, 2023;4:11:46 AM;20,51
Jun 1, 2023;4:11:51 AM;20,52
Jun 1, 2023;4:12:01 AM;20,52
Jun 1, 2023;4:12:06 AM;0,00
Jun 1, 2023;4:12:36 AM;20,51
Jun 1, 2023;4:12:41 AM;0,00
Jun 1, 2023;4:17:17 AM;20,50
Jun 1, 2023;4:17:22 AM;20,53
Jun 1, 2023;4:17:27 AM;20,53
Jun 1, 2023;4:17:32 AM;20,53
Jun 1, 2023;4:17:37 AM;20,50
Jun 1, 2023;4:17:42 AM;0,00
Jun 1, 2023;4:22:42 AM;20,50
Jun 1, 2023;4:22:47 AM;20,50
Jun 1, 2023;4:22:52 AM;20,51
Jun 1, 2023;4:22:57 AM;0,00
Jun 1, 2023;4:23:17 AM;20,51
Jun 1, 2023;4:23:22 AM;20,51
Jun 1, 2023;4:23:32 AM;0,00
Jun 1, 2023;4:29:22 AM;20,52
Jun 1, 2023;4:29:27 AM;20,52
Jun 1, 2023;4:29:32 AM;20,52
Jun 1, 2023;4:29:37 AM;0,00
Jun 1, 2023;4:29:47 AM;20,51
Jun 1, 2023;4:29:52 AM;20,50
Jun 1, 2023;4:29:57 AM;0,00
Jun 1, 2023;4:35:27 AM;20,51
Jun 1, 2023;4:35:32 AM;20,52
Jun 1, 2023;4:35:37 AM;20,52
Jun 1, 2023;4:35:42 AM;20,51
Jun 1, 2023;4:35:47 AM;0,00
Jun 1, 2023;4:39:27 AM;20,51
Jun 1, 2023;4:39:32 AM;20,52
Jun 1, 2023;4:39:37 AM;20,52
Jun 1, 2023;4:39:42 AM;20,50
Jun 1, 2023;4:39:47 AM;0,00
Jun 1, 2023;4:44:12 AM;20,51
Jun 1, 2023;4:44:17 AM;20,51
Jun 1, 2023;4:44:22 AM;20,50
Jun 1, 2023;4:44:27 AM;0,00
Jun 1, 2023;4:44:47 AM;20,50
Jun 1, 2023;4:44:52 AM;20,50
Jun 1, 2023;4:44:57 AM;0,00
Jun 1, 2023;4:49:52 AM;20,51
Jun 1, 2023;4:49:57 AM;20,52
Jun 1, 2023;4:50:02 AM;20,53
Jun 1, 2023;4:50:07 AM;20,53
Jun 1, 2023;4:50:12 AM;0,00
Jun 1, 2023;4:53:47 AM;20,50
Jun 1, 2023;4:53:52 AM;20,50
Jun 1, 2023;4:53:57 AM;20,50
Jun 1, 2023;4:54:02 AM;0,00
Jun 1, 2023;4:56:57 AM;20,51
Jun 1, 2023;4:57:02 AM;20,51
Jun 1, 2023;4:57:07 AM;0,00
Jun 1, 2023;4:57:42 AM;20,52
Jun 1, 2023;4:57:47 AM;20,52
Jun 1, 2023;4:57:52 AM;20,52
Jun 1, 2023;4:57:57 AM;0,00
Jun 1, 2023;5:03:12 AM;20,51
Jun 1, 2023;5:03:17 AM;20,52
Jun 1, 2023;5:03:22 AM;20,52
Jun 1, 2023;5:03:27 AM;20,51
Jun 1, 2023;5:03:32 AM;0,00
Jun 1, 2023;5:04:07 AM;20,52
Jun 1, 2023;5:04:12 AM;0,00
Jun 1, 2023;5:08:32 AM;20,51
Jun 1, 2023;5:08:37 AM;20,51
Jun 1, 2023;5:08:42 AM;20,52
Jun 1, 2023;5:08:47 AM;20,51
Jun 1, 2023;5:08:52 AM;0,00
Jun 1, 2023;5:14:17 AM;20,52
Jun 1, 2023;5:14:22 AM;20,53
Jun 1, 2023;5:14:27 AM;20,53
Jun 1, 2023;5:14:32 AM;20,53
Jun 1, 2023;5:14:37 AM;0,00
Jun 1, 2023;5:15:12 AM;20,51
Jun 1, 2023;5:15:17 AM;0,00
Jun 1, 2023;5:19:38 AM;20,50
Jun 1, 2023;5:19:48 AM;20,50
Jun 1, 2023;5:19:53 AM;0,00
Jun 1, 2023;5:20:28 AM;20,50
Jun 1, 2023;5:24:18 AM;20,51
Jun 1, 2023;5:24:23 AM;20,51
Jun 1, 2023;5:24:28 AM;20,52
Jun 1, 2023;5:24:33 AM;20,51
Jun 1, 2023;5:24:38 AM;0,00
Jun 1, 2023;5:28:53 AM;20,51
Jun 1, 2023;5:29:03 AM;20,53
Jun 1, 2023;5:29:13 AM;0,00
Jun 1, 2023;5:29:43 AM;20,51
Jun 1, 2023;5:29:48 AM;0,00
Jun 1, 2023;5:34:28 AM;20,50
Jun 1, 2023;5:34:33 AM;20,52
Jun 1, 2023;5:34:38 AM;20,52
Jun 1, 2023;5:34:43 AM;20,51
Jun 1, 2023;5:34:48 AM;0,00
Jun 1, 2023;5:38:48 AM;20,50
Jun 1, 2023;5:38:53 AM;20,51
Jun 1, 2023;5:38:58 AM;20,51
Jun 1, 2023;5:39:03 AM;20,50
Jun 1, 2023;5:39:08 AM;0,00
Jun 1, 2023;5:43:13 AM;20,50
Jun 1, 2023;5:43:18 AM;20,52
Jun 1, 2023;5:43:23 AM;20,52
Jun 1, 2023;5:43:28 AM;0,00
Jun 1, 2023;5:43:53 AM;20,51
Jun 1, 2023;5:43:58 AM;20,51
Jun 1, 2023;5:44:03 AM;0,00
Jun 1, 2023;5:49:08 AM;20,51
Jun 1, 2023;5:49:13 AM;20,51
Jun 1, 2023;5:49:18 AM;20,52
Jun 1, 2023;5:49:23 AM;0,00
Jun 1, 2023;5:49:38 AM;20,51
Jun 1, 2023;5:49:43 AM;20,51
Jun 1, 2023;5:49:48 AM;20,51
Jun 1, 2023;5:49:53 AM;0,00
Jun 1, 2023;5:55:43 AM;20,51
Jun 1, 2023;5:55:48 AM;20,52
Jun 1, 2023;5:55:53 AM;20,52
Jun 1, 2023;5:56:03 AM;20,51
Jun 1, 2023;5:56:08 AM;0,00
Jun 1, 2023;6:01:13 AM;20,50
Jun 1, 2023;6:01:18 AM;20,52
Jun 1, 2023;6:01:23 AM;20,52
Jun 1, 2023;6:01:28 AM;20,52
Jun 1, 2023;6:01:33 AM;20,50
Jun 1, 2023;6:01:38 AM;0,00
Jun 1, 2023;6:06:33 AM;20,50
Jun 1, 2023;6:06:38 AM;20,50
Jun 1, 2023;6:06:43 AM;20,51
Jun 1, 2023;6:06:48 AM;20,51
Jun 1, 2023;6:06:53 AM;0,00
Jun 1, 2023;6:10:58 AM;20,50
Jun 1, 2023;6:11:03 AM;20,50
Jun 1, 2023;6:11:08 AM;20,52
Jun 1, 2023;6:11:13 AM;20,52
Jun 1, 2023;6:11:23 AM;0,00
Jun 1, 2023;6:16:58 AM;20,51
Jun 1, 2023;6:17:03 AM;20,53
Jun 1, 2023;6:17:08 AM;20,53
Jun 1, 2023;6:17:13 AM;20,52
Jun 1, 2023;6:17:18 AM;20,51
Jun 1, 2023;6:17:23 AM;0,00
Jun 1, 2023;6:22:18 AM;20,51
Jun 1, 2023;6:22:23 AM;20,51
Jun 1, 2023;6:22:28 AM;20,52
Jun 1, 2023;6:22:33 AM;20,50
Jun 1, 2023;6:22:38 AM;0,00
Jun 1, 2023;6:26:54 AM;20,50
Jun 1, 2023;6:26:59 AM;20,51
Jun 1, 2023;6:27:09 AM;20,51
Jun 1, 2023;6:27:14 AM;0,00
Jun 1, 2023;6:31:04 AM;20,50
Jun 1, 2023;6:31:09 AM;20,50
Jun 1, 2023;6:31:14 AM;20,51
Jun 1, 2023;6:31:19 AM;0,00
Jun 1, 2023;6:31:54 AM;20,51
Jun 1, 2023;6:31:59 AM;20,52
Jun 1, 2023;6:32:04 AM;20,52
Jun 1, 2023;6:32:09 AM;0,00
Jun 1, 2023;6:38:34 AM;20,51
Jun 1, 2023;6:38:44 AM;20,52
Jun 1, 2023;6:38:49 AM;20,53
Jun 1, 2023;6:38:54 AM;0,00
Jun 1, 2023;6:39:14 AM;20,50
Jun 1, 2023;6:39:19 AM;20,50
Jun 1, 2023;6:39:24 AM;0,00
Jun 1, 2023;6:45:34 AM;20,51
Jun 1, 2023;6:45:39 AM;20,52
Jun 1, 2023;6:45:49 AM;20,52
Jun 1, 2023;6:45:54 AM;20,51
Jun 1, 2023;6:45:59 AM;0,00
Jun 1, 2023;6:51:04 AM;20,51
Jun 1, 2023;6:51:09 AM;20,52
Jun 1, 2023;6:51:14 AM;20,52
Jun 1, 2023;6:51:19 AM;20,51
Jun 1, 2023;6:51:24 AM;20,50
Jun 1, 2023;6:51:29 AM;20,50
Jun 1, 2023;6:51:34 AM;0,00
Jun 1, 2023;6:58:24 AM;20,51
Jun 1, 2023;6:58:29 AM;20,51
Jun 1, 2023;6:58:34 AM;20,52
Jun 1, 2023;6:58:39 AM;20,52
Jun 1, 2023;6:58:44 AM;20,50
Jun 1, 2023;6:58:54 AM;0,00
Jun 1, 2023;7:05:19 AM;20,51
Jun 1, 2023;7:05:24 AM;20,51
Jun 1, 2023;7:05:29 AM;20,51
Jun 1, 2023;7:05:34 AM;20,50
Jun 1, 2023;7:09:49 AM;20,51
Jun 1, 2023;7:09:54 AM;20,51
Jun 1, 2023;7:09:59 AM;20,51
Jun 1, 2023;7:10:04 AM;0,00
Jun 1, 2023;7:13:14 AM;20,51
Jun 1, 2023;7:13:24 AM;20,51
Jun 1, 2023;7:13:29 AM;0,00
Jun 1, 2023;7:17:14 AM;20,51
Jun 1, 2023;7:17:19 AM;20,52
Jun 1, 2023;7:17:24 AM;20,51
Jun 1, 2023;7:17:29 AM;20,51
Jun 1, 2023;7:17:34 AM;0,00
Jun 1, 2023;7:21:59 AM;20,50
Jun 1, 2023;7:22:04 AM;20,51
Jun 1, 2023;7:22:09 AM;20,51
Jun 1, 2023;7:22:14 AM;20,50
Jun 1, 2023;7:22:19 AM;0,00
Jun 1, 2023;7:26:34 AM;20,51
Jun 1, 2023;7:26:40 AM;20,52
Jun 1, 2023;7:26:45 AM;20,51
Jun 1, 2023;7:26:50 AM;20,51
Jun 1, 2023;7:26:55 AM;0,00
Jun 1, 2023;7:31:15 AM;20,51
Jun 1, 2023;7:31:20 AM;20,52
Jun 1, 2023;7:31:25 AM;20,52
Jun 1, 2023;7:31:35 AM;20,50
Jun 1, 2023;7:37:10 AM;20,51
Jun 1, 2023;7:37:20 AM;20,52
Jun 1, 2023;7:37:25 AM;20,52
Jun 1, 2023;7:37:30 AM;0,00
Jun 1, 2023;7:41:45 AM;20,50
Jun 1, 2023;7:41:50 AM;20,51
Jun 1, 2023;7:41:55 AM;20,51
Jun 1, 2023;7:42:00 AM;20,51
Jun 1, 2023;7:42:05 AM;0,00
Jun 1, 2023;7:46:30 AM;20,51
Jun 1, 2023;7:46:35 AM;20,51
Jun 1, 2023;7:46:40 AM;20,51
Jun 1, 2023;7:46:45 AM;20,50
Jun 1, 2023;7:46:50 AM;0,00
Jun 1, 2023;7:51:30 AM;20,51
Jun 1, 2023;7:51:35 AM;20,51
Jun 1, 2023;7:51:40 AM;20,52
Jun 1, 2023;7:51:45 AM;20,51
Jun 1, 2023;7:56:25 AM;20,51
Jun 1, 2023;7:56:30 AM;20,52
Jun 1, 2023;7:56:35 AM;20,51
Jun 1, 2023;7:56:40 AM;0,00
Jun 1, 2023;7:59:55 AM;20,50
Jun 1, 2023;8:00:00 AM;20,51
Jun 1, 2023;8:00:05 AM;20,50
Jun 1, 2023;8:04:00 AM;20,50
Jun 1, 2023;8:04:10 AM;20,51
Jun 1, 2023;8:04:15 AM;0,00
Jun 1, 2023;8:07:35 AM;20,50
Jun 1, 2023;8:07:40 AM;20,50
Jun 1, 2023;8:07:45 AM;20,50
Jun 1, 2023;8:07:50 AM;0,00
Jun 1, 2023;8:08:25 AM;20,50
Jun 1, 2023;8:08:30 AM;20,50
Jun 1, 2023;8:08:35 AM;0,00
Jun 1, 2023;8:14:15 AM;20,50
Jun 1, 2023;8:14:20 AM;20,50
Jun 1, 2023;8:14:25 AM;20,51
Jun 1, 2023;8:14:30 AM;20,50
Jun 1, 2023;8:14:35 AM;0,00
Jun 1, 2023;8:18:40 AM;20,50
Jun 1, 2023;8:18:45 AM;20,50
Jun 1, 2023;8:18:50 AM;20,51
Jun 1, 2023;8:18:55 AM;20,50
Jun 1, 2023;8:19:00 AM;20,50
Jun 1, 2023;8:19:05 AM;0,00
Jun 1, 2023;8:25:05 AM;20,50
Jun 1, 2023;8:25:10 AM;20,50
Jun 1, 2023;8:25:15 AM;20,51
Jun 1, 2023;8:25:20 AM;20,50
Jun 1, 2023;8:25:25 AM;20,50
Jun 1, 2023;8:25:30 AM;0,00
Jun 1, 2023;8:31:06 AM;20,50
Jun 1, 2023;8:31:16 AM;20,51
Jun 1, 2023;8:31:21 AM;20,50
Jun 1, 2023;8:31:26 AM;0,00
Jun 1, 2023;8:36:11 AM;20,50
Jun 1, 2023;8:36:16 AM;20,50
Jun 1, 2023;8:36:21 AM;20,50
Jun 1, 2023;8:36:26 AM;0,00
Jun 1, 2023;8:36:56 AM;20,50
Jun 1, 2023;8:37:01 AM;20,50
Jun 1, 2023;8:37:06 AM;20,50
Jun 1, 2023;8:37:11 AM;0,00
Jun 1, 2023;8:43:46 AM;20,51
Jun 1, 2023;8:43:56 AM;20,52
Jun 1, 2023;8:44:01 AM;20,51
Jun 1, 2023;8:44:06 AM;20,51
Jun 1, 2023;8:44:11 AM;0,00
Jun 1, 2023;8:49:51 AM;20,50
Jun 1, 2023;8:49:56 AM;20,50
Jun 1, 2023;8:50:01 AM;20,50
Jun 1, 2023;8:50:06 AM;20,50
Jun 1, 2023;8:50:11 AM;20,50
Jun 1, 2023;8:50:16 AM;20,50
Jun 1, 2023;8:50:21 AM;0,00
Jun 1, 2023;8:57:36 AM;20,51
Jun 1, 2023;8:57:41 AM;20,52
Jun 1, 2023;8:57:46 AM;20,52
Jun 1, 2023;8:57:51 AM;20,52
Jun 1, 2023;8:57:56 AM;20,50
Jun 1, 2023;8:58:01 AM;0,00
Jun 1, 2023;9:03:11 AM;20,50
Jun 1, 2023;9:03:21 AM;20,50
Jun 1, 2023;9:03:26 AM;20,50
Jun 1, 2023;9:08:16 AM;20,50
Jun 1, 2023;9:08:26 AM;0,00
Jun 1, 2023;9:08:51 AM;20,51
Jun 1, 2023;9:08:56 AM;20,51
Jun 1, 2023;9:09:01 AM;20,52
Jun 1, 2023;9:09:06 AM;0,00
Jun 1, 2023;9:14:51 AM;20,50
Jun 1, 2023;9:14:56 AM;20,52
Jun 1, 2023;9:15:01 AM;20,52
Jun 1, 2023;9:15:06 AM;20,52
Jun 1, 2023;9:15:11 AM;0,00
Jun 1, 2023;9:19:56 AM;20,50
Jun 1, 2023;9:20:06 AM;20,50
Jun 1, 2023;9:20:11 AM;0,00
Jun 1, 2023;9:20:56 AM;20,51
Jun 1, 2023;9:21:01 AM;0,00
Jun 1, 2023;9:25:36 AM;20,51
Jun 1, 2023;9:25:41 AM;20,52
Jun 1, 2023;9:25:46 AM;20,51
Jun 1, 2023;9:25:51 AM;20,51
Jun 1, 2023;9:25:56 AM;0,00
Jun 1, 2023;9:30:56 AM;20,50
Jun 1, 2023;9:31:01 AM;20,52
Jun 1, 2023;9:31:06 AM;20,52
Jun 1, 2023;9:31:11 AM;20,51
Jun 1, 2023;9:31:16 AM;0,00
Jun 1, 2023;9:36:07 AM;20,51
Jun 1, 2023;9:36:12 AM;20,52
Jun 1, 2023;9:36:17 AM;20,52
Jun 1, 2023;9:36:22 AM;20,52
Jun 1, 2023;9:36:27 AM;0,00
Jun 1, 2023;9:41:07 AM;20,50
Jun 1, 2023;9:41:17 AM;20,51
Jun 1, 2023;9:41:22 AM;20,51
Jun 1, 2023;9:46:27 AM;20,51
Jun 1, 2023;9:46:32 AM;20,51
Jun 1, 2023;9:46:37 AM;20,52
Jun 1, 2023;9:46:47 AM;0,00
Jun 1, 2023;9:51:22 AM;20,50
Jun 1, 2023;9:51:27 AM;20,50
Jun 1, 2023;9:51:32 AM;20,51
Jun 1, 2023;9:51:37 AM;0,00
Jun 1, 2023;9:52:12 AM;20,50
Jun 1, 2023;9:52:17 AM;20,51
Jun 1, 2023;9:52:22 AM;0,00
Jun 1, 2023;9:58:02 AM;20,50
Jun 1, 2023;9:58:07 AM;20,50
Jun 1, 2023;9:58:17 AM;0,00
Jun 1, 2023;9:58:47 AM;20,50
Jun 1, 2023;9:58:52 AM;20,51
Jun 1, 2023;9:58:57 AM;0,00
Jun 1, 2023;10:04:27 AM;20,50
Jun 1, 2023;10:04:32 AM;20,50
Jun 1, 2023;10:04:37 AM;20,51
Jun 1, 2023;10:04:42 AM;0,00
Jun 1, 2023;10:05:12 AM;20,51
Jun 1, 2023;10:05:17 AM;20,51
Jun 1, 2023;10:05:22 AM;0,00
Jun 1, 2023;10:11:02 AM;20,50
Jun 1, 2023;10:11:07 AM;20,51
Jun 1, 2023;10:11:12 AM;20,50
Jun 1, 2023;10:11:17 AM;20,50
Jun 1, 2023;10:11:22 AM;0,00
Jun 1, 2023;10:16:02 AM;20,50
Jun 1, 2023;10:16:07 AM;20,52
Jun 1, 2023;10:16:12 AM;20,52
Jun 1, 2023;10:16:17 AM;20,50
Jun 1, 2023;10:16:22 AM;0,00
Jun 1, 2023;10:21:07 AM;20,50
Jun 1, 2023;10:21:12 AM;20,50
Jun 1, 2023;10:21:17 AM;20,51
Jun 1, 2023;10:21:22 AM;0,00
Jun 1, 2023;10:21:57 AM;20,50
Jun 1, 2023;10:22:02 AM;20,50
Jun 1, 2023;10:22:07 AM;0,00
Jun 1, 2023;10:28:12 AM;20,50
Jun 1, 2023;10:28:17 AM;20,51
Jun 1, 2023;10:28:22 AM;20,51
Jun 1, 2023;10:28:32 AM;0,00
Jun 1, 2023;10:33:27 AM;20,50
Jun 1, 2023;10:33:32 AM;20,51
Jun 1, 2023;10:33:37 AM;20,51
Jun 1, 2023;10:33:42 AM;20,51
Jun 1, 2023;10:33:47 AM;0,00
Jun 1, 2023;10:39:03 AM;20,50
Jun 1, 2023;10:39:08 AM;20,51
Jun 1, 2023;10:39:13 AM;20,51
Jun 1, 2023;10:39:18 AM;20,51
Jun 1, 2023;10:39:23 AM;0,00
Jun 1, 2023;10:44:13 AM;20,50
Jun 1, 2023;10:44:23 AM;20,52
Jun 1, 2023;10:44:28 AM;20,52
Jun 1, 2023;10:49:33 AM;20,51
Jun 1, 2023;10:49:38 AM;20,51
Jun 1, 2023;10:49:43 AM;20,51
Jun 1, 2023;10:49:48 AM;20,51
Jun 1, 2023;10:49:53 AM;0,00
Jun 1, 2023;10:54:28 AM;20,51
Jun 1, 2023;10:54:33 AM;20,51
Jun 1, 2023;10:54:38 AM;20,51
Jun 1, 2023;10:54:43 AM;20,51
Jun 1, 2023;10:54:48 AM;0,00
Jun 1, 2023;10:55:18 AM;20,50
Jun 1, 2023;10:55:23 AM;0,00
Jun 1, 2023;11:00:58 AM;20,50
Jun 1, 2023;11:01:03 AM;20,50
Jun 1, 2023;11:01:08 AM;20,51
Jun 1, 2023;11:01:13 AM;0,00
Jun 1, 2023;11:01:43 AM;20,51
Jun 1, 2023;11:01:48 AM;20,51
Jun 1, 2023;11:01:53 AM;0,00
Jun 1, 2023;11:07:08 AM;20,50
Jun 1, 2023;11:07:18 AM;20,51
Jun 1, 2023;11:07:23 AM;0,00
Jun 1, 2023;11:07:53 AM;20,51
Jun 1, 2023;11:07:58 AM;20,52
Jun 1, 2023;11:08:03 AM;20,52
Jun 1, 2023;11:08:08 AM;0,00
Jun 1, 2023;11:15:13 AM;20,51
Jun 1, 2023;11:15:18 AM;20,52
Jun 1, 2023;11:15:23 AM;20,52
Jun 1, 2023;11:15:28 AM;20,51
Jun 1, 2023;11:15:33 AM;0,00
Jun 1, 2023;11:20:18 AM;20,51
Jun 1, 2023;11:20:23 AM;20,52
Jun 1, 2023;11:20:28 AM;20,52
Jun 1, 2023;11:20:33 AM;20,52
Jun 1, 2023;11:20:38 AM;0,00
Jun 1, 2023;11:25:03 AM;20,50
Jun 1, 2023;11:25:08 AM;20,51
Jun 1, 2023;11:25:18 AM;0,00
Jun 1, 2023;11:25:43 AM;20,50
Jun 1, 2023;11:25:48 AM;20,50
Jun 1, 2023;11:25:53 AM;0,00
Jun 1, 2023;11:31:08 AM;20,50
Jun 1, 2023;11:31:13 AM;20,52
Jun 1, 2023;11:31:18 AM;20,51
Jun 1, 2023;11:31:23 AM;20,51
Jun 1, 2023;11:31:28 AM;0,00
Jun 1, 2023;11:35:53 AM;20,51
Jun 1, 2023;11:35:58 AM;20,51
Jun 1, 2023;11:36:03 AM;20,51
Jun 1, 2023;11:36:08 AM;20,50
Jun 1, 2023;11:36:13 AM;0,00
Jun 1, 2023;11:40:48 AM;20,51
Jun 1, 2023;11:40:53 AM;20,52
Jun 1, 2023;11:40:59 AM;20,52
Jun 1, 2023;11:41:39 AM;20,51
Jun 1, 2023;11:45:49 AM;20,50
Jun 1, 2023;11:45:54 AM;20,50
Jun 1, 2023;11:45:59 AM;20,52
Jun 1, 2023;11:46:04 AM;0,00
Jun 1, 2023;11:46:34 AM;20,51
Jun 1, 2023;11:46:39 AM;20,52
Jun 1, 2023;11:51:19 AM;20,52
Jun 1, 2023;11:51:24 AM;20,52
Jun 1, 2023;11:51:29 AM;20,52
Jun 1, 2023;11:51:34 AM;20,51
Jun 1, 2023;11:51:39 AM;20,50
Jun 1, 2023;11:51:44 AM;20,50
Jun 1, 2023;11:51:49 AM;0,00
Jun 1, 2023;11:57:49 AM;20,51
Jun 1, 2023;11:57:54 AM;20,51
Jun 1, 2023;11:58:04 AM;0,00
Jun 1, 2023;11:58:24 AM;20,51
Jun 1, 2023;11:58:34 AM;20,52
Jun 1, 2023;11:58:39 AM;0,00
Jun 1, 2023;11:59:26 AM;0,00
Jun 1, 2023;12:04:59 PM;20,51
Jun 1, 2023;12:05:09 PM;20,53
Jun 1, 2023;12:05:14 PM;20,51
Jun 1, 2023;12:05:19 PM;20,51
Jun 1, 2023;12:05:25 PM;0,00
Jun 1, 2023;12:10:04 PM;20,50
Jun 1, 2023;12:10:09 PM;20,51
Jun 1, 2023;12:10:14 PM;20,51
Jun 1, 2023;12:10:19 PM;0,00
Jun 1, 2023;12:10:54 PM;20,51
Jun 1, 2023;12:10:59 PM;20,52
Jun 1, 2023;12:11:04 PM;20,52
Jun 1, 2023;12:17:34 PM;20,51
Jun 1, 2023;12:17:39 PM;20,52
Jun 1, 2023;12:17:44 PM;20,51
Jun 1, 2023;12:17:49 PM;20,51
Jun 1, 2023;12:17:54 PM;0,00
Jun 1, 2023;12:18:19 PM;20,50
Jun 1, 2023;12:18:24 PM;20,50
Jun 1, 2023;12:18:29 PM;0,00
Jun 1, 2023;12:23:59 PM;20,51
Jun 1, 2023;12:24:04 PM;20,52
Jun 1, 2023;12:24:09 PM;20,52
Jun 1, 2023;12:24:14 PM;0,00
Jun 1, 2023;12:24:40 PM;0,00
Jun 1, 2023;12:24:59 PM;20,50
Jun 1, 2023;12:25:09 PM;0,00
Jun 1, 2023;12:26:22 PM;0,00
Jun 1, 2023;12:30:14 PM;20,51
Jun 1, 2023;12:30:19 PM;20,52
Jun 1, 2023;12:30:24 PM;20,52
Jun 1, 2023;12:30:29 PM;20,52
Jun 1, 2023;12:30:34 PM;0,00
Jun 1, 2023;12:31:04 PM;20,50
Jun 1, 2023;12:31:09 PM;20,50
Jun 1, 2023;12:31:14 PM;20,50
Jun 1, 2023;12:31:19 PM;0,00
Jun 1, 2023;12:37:49 PM;20,51
Jun 1, 2023;12:37:54 PM;20,52
Jun 1, 2023;12:37:59 PM;20,52
Jun 1, 2023;12:38:04 PM;20,52
Jun 1, 2023;12:38:09 PM;20,50
Jun 1, 2023;12:38:14 PM;20,50
Jun 1, 2023;12:38:19 PM;0,00
Jun 1, 2023;12:43:59 PM;20,51
Jun 1, 2023;12:44:04 PM;20,51
Jun 1, 2023;12:44:09 PM;20,52
Jun 1, 2023;12:44:14 PM;0,00
Jun 1, 2023;12:44:49 PM;20,50
Jun 1, 2023;12:44:54 PM;20,51
Jun 1, 2023;12:44:59 PM;20,51
Jun 1, 2023;12:45:04 PM;0,00
Jun 1, 2023;12:51:50 PM;20,50
Jun 1, 2023;12:51:55 PM;20,52
Jun 1, 2023;12:52:00 PM;20,52
Jun 1, 2023;12:52:05 PM;0,00
Jun 1, 2023;12:52:40 PM;20,51
Jun 1, 2023;12:52:45 PM;20,51
Jun 1, 2023;12:52:50 PM;20,51
Jun 1, 2023;12:59:40 PM;20,50
Jun 1, 2023;12:59:45 PM;20,52
Jun 1, 2023;12:59:50 PM;20,52
Jun 1, 2023;12:59:55 PM;20,51
Jun 1, 2023;1:00:00 PM;0,00
Jun 1, 2023;1:00:35 PM;20,51
Jun 1, 2023;1:00:40 PM;20,51
Jun 1, 2023;1:00:45 PM;20,51
Jun 1, 2023;1:00:50 PM;0,00
Jun 1, 2023;1:05:55 PM;20,51
Jun 1, 2023;1:06:00 PM;20,51
Jun 1, 2023;1:06:05 PM;20,52
Jun 1, 2023;1:06:10 PM;0,00
Jun 1, 2023;1:09:00 PM;20,50
Jun 1, 2023;1:09:05 PM;20,52
Jun 1, 2023;1:09:10 PM;20,52
Jun 1, 2023;1:09:15 PM;20,51
Jun 1, 2023;1:09:20 PM;0,00
Jun 1, 2023;1:14:15 PM;20,51
Jun 1, 2023;1:14:20 PM;20,52
Jun 1, 2023;1:14:25 PM;20,52
Jun 1, 2023;1:14:30 PM;20,51
Jun 1, 2023;1:14:35 PM;20,51
Jun 1, 2023;1:14:40 PM;0,00
