Date;Time;Stirrer Value (rpm)
May 31, 2023;11:47:44 PM;422,11
May 31, 2023;11:47:49 PM;425,93
May 31, 2023;11:47:54 PM;422,04
May 31, 2023;11:47:59 PM;425,28
May 31, 2023;11:48:04 PM;422,98
May 31, 2023;11:48:09 PM;425,06
May 31, 2023;11:48:14 PM;424,70
May 31, 2023;11:48:19 PM;423,77
May 31, 2023;11:48:24 PM;424,99
May 31, 2023;11:48:29 PM;423,26
May 31, 2023;11:48:34 PM;425,86
May 31, 2023;11:48:39 PM;424,27
May 31, 2023;11:48:44 PM;424,56
May 31, 2023;11:48:50 PM;424,56
May 31, 2023;11:48:55 PM;423,91
May 31, 2023;11:49:00 PM;425,06
May 31, 2023;11:49:05 PM;423,12
May 31, 2023;11:49:10 PM;425,35
May 31, 2023;11:49:15 PM;422,54
May 31, 2023;11:49:20 PM;425,21
May 31, 2023;11:49:25 PM;424,34
May 31, 2023;11:49:30 PM;423,62
May 31, 2023;11:49:35 PM;425,42
May 31, 2023;11:49:40 PM;422,54
May 31, 2023;11:49:45 PM;425,50
May 31, 2023;11:49:50 PM;422,90
May 31, 2023;11:49:55 PM;424,78
May 31, 2023;11:50:00 PM;424,49
May 31, 2023;11:50:05 PM;423,05
May 31, 2023;11:50:10 PM;425,28
May 31, 2023;11:50:16 PM;422,54
May 31, 2023;11:50:21 PM;425,21
May 31, 2023;11:50:26 PM;423,48
May 31, 2023;11:50:31 PM;424,70
May 31, 2023;11:50:36 PM;425,21
May 31, 2023;11:50:42 PM;424,49
May 31, 2023;11:50:47 PM;425,50
May 31, 2023;11:50:52 PM;422,54
May 31, 2023;11:50:57 PM;424,27
May 31, 2023;11:51:02 PM;422,90
May 31, 2023;11:51:07 PM;424,85
May 31, 2023;11:51:12 PM;424,34
May 31, 2023;11:51:17 PM;423,55
May 31, 2023;11:51:22 PM;425,35
May 31, 2023;11:51:27 PM;422,62
May 31, 2023;11:51:32 PM;425,50
May 31, 2023;11:51:37 PM;424,70
May 31, 2023;11:51:42 PM;423,70
May 31, 2023;11:51:48 PM;424,56
May 31, 2023;11:51:53 PM;422,98
May 31, 2023;11:51:58 PM;425,64
May 31, 2023;11:52:03 PM;423,26
May 31, 2023;11:52:08 PM;425,35
May 31, 2023;11:52:13 PM;424,85
May 31, 2023;11:52:18 PM;424,27
May 31, 2023;11:52:23 PM;424,92
May 31, 2023;11:52:28 PM;422,33
May 31, 2023;11:52:33 PM;432,27
May 31, 2023;11:52:38 PM;433,56
May 31, 2023;11:52:43 PM;434,71
May 31, 2023;11:52:48 PM;434,43
May 31, 2023;11:52:53 PM;434,07
May 31, 2023;11:52:58 PM;431,98
May 31, 2023;11:53:03 PM;431,19
May 31, 2023;11:53:08 PM;432,77
May 31, 2023;11:53:13 PM;433,71
May 31, 2023;11:53:18 PM;433,06
May 31, 2023;11:53:23 PM;433,20
May 31, 2023;11:53:28 PM;434,14
May 31, 2023;11:53:33 PM;432,70
May 31, 2023;11:53:38 PM;431,26
May 31, 2023;11:53:43 PM;423,91
May 31, 2023;11:53:48 PM;422,11
May 31, 2023;11:53:53 PM;423,55
May 31, 2023;11:53:58 PM;423,48
May 31, 2023;11:54:03 PM;424,06
May 31, 2023;11:54:08 PM;425,57
May 31, 2023;11:54:13 PM;422,54
May 31, 2023;11:54:18 PM;425,28
May 31, 2023;11:54:23 PM;424,34
May 31, 2023;11:54:28 PM;423,98
May 31, 2023;11:54:33 PM;424,78
May 31, 2023;11:54:38 PM;423,19
May 31, 2023;11:54:43 PM;424,99
May 31, 2023;11:54:48 PM;423,84
May 31, 2023;11:54:53 PM;433,63
May 31, 2023;11:54:58 PM;431,91
May 31, 2023;11:55:03 PM;433,49
May 31, 2023;11:55:08 PM;433,56
May 31, 2023;11:55:13 PM;433,78
May 31, 2023;11:55:18 PM;434,28
May 31, 2023;11:55:23 PM;433,42
May 31, 2023;11:55:28 PM;424,85
May 31, 2023;11:55:33 PM;424,49
May 31, 2023;11:55:38 PM;422,69
May 31, 2023;11:55:43 PM;425,21
May 31, 2023;11:55:49 PM;417,57
May 31, 2023;11:55:54 PM;415,63
May 31, 2023;11:55:59 PM;415,49
May 31, 2023;11:56:04 PM;416,78
May 31, 2023;11:56:09 PM;417,79
May 31, 2023;11:56:14 PM;417,93
May 31, 2023;11:56:19 PM;416,71
May 31, 2023;11:56:24 PM;415,56
May 31, 2023;11:56:29 PM;415,92
May 31, 2023;11:56:34 PM;417,57
May 31, 2023;11:56:39 PM;417,36
May 31, 2023;11:56:44 PM;418,15
May 31, 2023;11:56:49 PM;424,06
May 31, 2023;11:56:54 PM;424,34
May 31, 2023;11:57:00 PM;422,40
May 31, 2023;11:57:05 PM;424,63
May 31, 2023;11:57:10 PM;423,26
May 31, 2023;11:57:16 PM;425,14
May 31, 2023;11:57:21 PM;423,19
May 31, 2023;11:57:26 PM;424,20
May 31, 2023;11:57:31 PM;432,12
May 31, 2023;11:57:36 PM;433,13
May 31, 2023;11:57:41 PM;434,35
May 31, 2023;11:57:46 PM;433,63
May 31, 2023;11:57:51 PM;433,56
May 31, 2023;11:57:56 PM;433,49
May 31, 2023;11:58:01 PM;424,49
May 31, 2023;11:58:06 PM;422,90
May 31, 2023;11:58:11 PM;425,28
May 31, 2023;11:58:16 PM;424,13
May 31, 2023;11:58:21 PM;424,27
May 31, 2023;11:58:26 PM;425,14
May 31, 2023;11:58:31 PM;422,26
May 31, 2023;11:58:36 PM;425,06
May 31, 2023;11:58:41 PM;423,84
May 31, 2023;11:58:46 PM;424,49
May 31, 2023;11:58:51 PM;425,21
May 31, 2023;11:58:56 PM;422,33
May 31, 2023;11:59:01 PM;432,84
May 31, 2023;11:59:06 PM;432,48
May 31, 2023;11:59:11 PM;433,27
May 31, 2023;11:59:16 PM;434,50
May 31, 2023;11:59:21 PM;434,71
May 31, 2023;11:59:26 PM;434,21
May 31, 2023;11:59:31 PM;425,21
May 31, 2023;11:59:36 PM;423,34
May 31, 2023;11:59:41 PM;426,00
May 31, 2023;11:59:46 PM;425,78
May 31, 2023;11:59:51 PM;416,85
May 31, 2023;11:59:56 PM;417,21
Jun 1, 2023;12:00:01 AM;417,93
Jun 1, 2023;12:00:06 AM;417,86
Jun 1, 2023;12:00:11 AM;425,35
Jun 1, 2023;12:00:16 AM;423,34
Jun 1, 2023;12:00:22 AM;424,92
Jun 1, 2023;12:00:27 AM;424,49
Jun 1, 2023;12:00:32 AM;434,43
Jun 1, 2023;12:00:37 AM;433,42
Jun 1, 2023;12:00:42 AM;432,77
Jun 1, 2023;12:00:47 AM;432,34
Jun 1, 2023;12:00:52 AM;432,41
Jun 1, 2023;12:00:57 AM;423,26
Jun 1, 2023;12:01:02 AM;425,06
Jun 1, 2023;12:01:07 AM;424,49
Jun 1, 2023;12:01:12 AM;424,42
Jun 1, 2023;12:01:17 AM;424,92
Jun 1, 2023;12:01:22 AM;422,47
Jun 1, 2023;12:01:27 AM;425,57
Jun 1, 2023;12:01:32 AM;424,42
Jun 1, 2023;12:01:37 AM;424,78
Jun 1, 2023;12:01:42 AM;424,56
Jun 1, 2023;12:01:47 AM;422,18
Jun 1, 2023;12:01:52 AM;426,43
Jun 1, 2023;12:01:57 AM;424,34
Jun 1, 2023;12:02:02 AM;424,70
Jun 1, 2023;12:02:07 AM;424,34
Jun 1, 2023;12:02:12 AM;423,77
Jun 1, 2023;12:02:17 AM;424,78
Jun 1, 2023;12:02:22 AM;423,26
Jun 1, 2023;12:02:27 AM;433,56
Jun 1, 2023;12:02:32 AM;432,34
Jun 1, 2023;12:02:37 AM;431,98
Jun 1, 2023;12:02:42 AM;433,71
Jun 1, 2023;12:02:47 AM;434,07
Jun 1, 2023;12:02:52 AM;434,14
Jun 1, 2023;12:02:57 AM;433,78
Jun 1, 2023;12:03:02 AM;433,35
Jun 1, 2023;12:03:07 AM;432,05
Jun 1, 2023;12:03:12 AM;424,56
Jun 1, 2023;12:03:17 AM;423,84
Jun 1, 2023;12:03:23 AM;424,92
Jun 1, 2023;12:03:29 AM;422,76
Jun 1, 2023;12:03:34 AM;425,06
Jun 1, 2023;12:03:39 AM;423,34
Jun 1, 2023;12:03:44 AM;425,42
Jun 1, 2023;12:03:49 AM;424,06
Jun 1, 2023;12:03:54 AM;423,84
Jun 1, 2023;12:03:59 AM;424,42
Jun 1, 2023;12:04:05 AM;422,40
Jun 1, 2023;12:04:10 AM;424,92
Jun 1, 2023;12:04:16 AM;422,47
Jun 1, 2023;12:04:21 AM;425,71
Jun 1, 2023;12:04:26 AM;424,78
Jun 1, 2023;12:04:32 AM;424,63
Jun 1, 2023;12:04:37 AM;424,56
Jun 1, 2023;12:04:42 AM;424,56
Jun 1, 2023;12:04:47 AM;433,20
Jun 1, 2023;12:04:52 AM;431,91
Jun 1, 2023;12:04:57 AM;433,35
Jun 1, 2023;12:05:02 AM;434,28
Jun 1, 2023;12:05:07 AM;434,50
Jun 1, 2023;12:05:13 AM;432,12
Jun 1, 2023;12:05:18 AM;424,78
Jun 1, 2023;12:05:23 AM;422,83
Jun 1, 2023;12:05:28 AM;424,92
Jun 1, 2023;12:05:33 AM;424,56
Jun 1, 2023;12:05:38 AM;424,85
Jun 1, 2023;12:05:43 AM;425,86
Jun 1, 2023;12:05:48 AM;422,98
Jun 1, 2023;12:05:53 AM;425,42
Jun 1, 2023;12:05:58 AM;423,26
Jun 1, 2023;12:06:03 AM;425,14
Jun 1, 2023;12:06:09 AM;424,78
Jun 1, 2023;12:06:14 AM;423,98
Jun 1, 2023;12:06:19 AM;425,14
Jun 1, 2023;12:06:24 AM;422,69
Jun 1, 2023;12:06:30 AM;424,99
Jun 1, 2023;12:06:36 AM;423,41
Jun 1, 2023;12:06:41 AM;425,57
Jun 1, 2023;12:06:46 AM;424,13
Jun 1, 2023;12:06:51 AM;422,69
Jun 1, 2023;12:06:56 AM;425,28
Jun 1, 2023;12:07:01 AM;423,05
Jun 1, 2023;12:07:06 AM;425,21
Jun 1, 2023;12:07:11 AM;423,91
Jun 1, 2023;12:07:17 AM;423,41
Jun 1, 2023;12:07:22 AM;423,84
Jun 1, 2023;12:07:27 AM;423,05
Jun 1, 2023;12:07:32 AM;424,99
Jun 1, 2023;12:07:37 AM;422,98
Jun 1, 2023;12:07:42 AM;433,78
Jun 1, 2023;12:07:47 AM;433,06
Jun 1, 2023;12:07:52 AM;432,19
Jun 1, 2023;12:07:57 AM;432,84
Jun 1, 2023;12:08:02 AM;423,12
Jun 1, 2023;12:08:07 AM;425,50
Jun 1, 2023;12:08:12 AM;423,91
Jun 1, 2023;12:08:17 AM;424,34
Jun 1, 2023;12:08:22 AM;417,50
Jun 1, 2023;12:08:27 AM;415,13
Jun 1, 2023;12:08:32 AM;416,21
Jun 1, 2023;12:08:37 AM;416,64
Jun 1, 2023;12:08:42 AM;417,72
Jun 1, 2023;12:08:47 AM;418,44
Jun 1, 2023;12:08:52 AM;425,64
Jun 1, 2023;12:08:57 AM;423,48
Jun 1, 2023;12:09:02 AM;424,92
Jun 1, 2023;12:09:08 AM;424,42
Jun 1, 2023;12:09:13 AM;433,63
Jun 1, 2023;12:09:18 AM;432,48
Jun 1, 2023;12:09:24 AM;433,71
Jun 1, 2023;12:09:29 AM;434,64
Jun 1, 2023;12:09:34 AM;434,21
Jun 1, 2023;12:09:39 AM;433,27
Jun 1, 2023;12:09:44 AM;433,20
Jun 1, 2023;12:09:49 AM;433,06
Jun 1, 2023;12:09:55 AM;435,07
Jun 1, 2023;12:10:00 AM;425,21
Jun 1, 2023;12:10:05 AM;423,34
Jun 1, 2023;12:10:10 AM;425,06
Jun 1, 2023;12:10:15 AM;424,56
Jun 1, 2023;12:10:20 AM;416,28
Jun 1, 2023;12:10:25 AM;415,70
Jun 1, 2023;12:10:31 AM;416,71
Jun 1, 2023;12:10:36 AM;418,94
Jun 1, 2023;12:10:41 AM;417,93
Jun 1, 2023;12:10:46 AM;416,13
Jun 1, 2023;12:10:51 AM;415,77
Jun 1, 2023;12:10:56 AM;422,69
Jun 1, 2023;12:11:01 AM;424,85
Jun 1, 2023;12:11:06 AM;424,06
Jun 1, 2023;12:11:11 AM;423,26
Jun 1, 2023;12:11:16 AM;432,55
Jun 1, 2023;12:11:21 AM;433,13
Jun 1, 2023;12:11:26 AM;432,63
Jun 1, 2023;12:11:31 AM;433,13
Jun 1, 2023;12:11:36 AM;422,90
Jun 1, 2023;12:11:41 AM;424,92
Jun 1, 2023;12:11:46 AM;422,76
Jun 1, 2023;12:11:51 AM;425,64
Jun 1, 2023;12:11:57 AM;423,84
Jun 1, 2023;12:12:02 AM;424,85
Jun 1, 2023;12:12:07 AM;424,78
Jun 1, 2023;12:12:12 AM;422,90
Jun 1, 2023;12:12:17 AM;425,42
Jun 1, 2023;12:12:22 AM;422,83
Jun 1, 2023;12:12:27 AM;425,42
Jun 1, 2023;12:12:32 AM;424,27
Jun 1, 2023;12:12:37 AM;424,42
Jun 1, 2023;12:12:42 AM;424,99
Jun 1, 2023;12:12:47 AM;422,62
Jun 1, 2023;12:12:52 AM;425,50
Jun 1, 2023;12:12:57 AM;423,48
Jun 1, 2023;12:13:02 AM;424,70
Jun 1, 2023;12:13:07 AM;423,98
Jun 1, 2023;12:13:12 AM;423,12
Jun 1, 2023;12:13:17 AM;425,64
Jun 1, 2023;12:13:22 AM;423,19
Jun 1, 2023;12:13:27 AM;433,85
Jun 1, 2023;12:13:32 AM;432,99
Jun 1, 2023;12:13:37 AM;432,12
Jun 1, 2023;12:13:42 AM;432,63
Jun 1, 2023;12:13:47 AM;433,78
Jun 1, 2023;12:13:52 AM;434,93
Jun 1, 2023;12:13:57 AM;434,07
Jun 1, 2023;12:14:02 AM;432,70
Jun 1, 2023;12:14:07 AM;432,41
Jun 1, 2023;12:14:12 AM;432,05
Jun 1, 2023;12:14:18 AM;422,98
Jun 1, 2023;12:14:24 AM;425,28
Jun 1, 2023;12:14:29 AM;424,06
Jun 1, 2023;12:14:34 AM;423,77
Jun 1, 2023;12:14:39 AM;415,63
Jun 1, 2023;12:14:45 AM;415,56
Jun 1, 2023;12:14:50 AM;416,85
Jun 1, 2023;12:14:55 AM;417,29
Jun 1, 2023;12:15:00 AM;417,72
Jun 1, 2023;12:15:05 AM;424,42
Jun 1, 2023;12:15:10 AM;423,77
Jun 1, 2023;12:15:15 AM;424,56
Jun 1, 2023;12:15:20 AM;423,19
Jun 1, 2023;12:15:25 AM;432,19
Jun 1, 2023;12:15:30 AM;432,91
Jun 1, 2023;12:15:35 AM;434,64
Jun 1, 2023;12:15:40 AM;434,21
Jun 1, 2023;12:15:45 AM;433,63
Jun 1, 2023;12:15:50 AM;433,35
Jun 1, 2023;12:15:55 AM;425,14
Jun 1, 2023;12:16:00 AM;423,84
Jun 1, 2023;12:16:05 AM;423,05
Jun 1, 2023;12:16:10 AM;425,28
Jun 1, 2023;12:16:15 AM;422,90
Jun 1, 2023;12:16:20 AM;425,42
Jun 1, 2023;12:16:25 AM;423,62
Jun 1, 2023;12:16:30 AM;423,91
Jun 1, 2023;12:16:35 AM;425,93
Jun 1, 2023;12:16:40 AM;423,55
Jun 1, 2023;12:16:45 AM;425,57
Jun 1, 2023;12:16:50 AM;433,49
Jun 1, 2023;12:16:55 AM;433,13
Jun 1, 2023;12:17:00 AM;432,19
Jun 1, 2023;12:17:05 AM;432,48
Jun 1, 2023;12:17:10 AM;432,99
Jun 1, 2023;12:17:15 AM;434,57
Jun 1, 2023;12:17:20 AM;433,35
Jun 1, 2023;12:17:25 AM;433,85
Jun 1, 2023;12:17:30 AM;432,84
Jun 1, 2023;12:17:35 AM;424,78
Jun 1, 2023;12:17:40 AM;424,20
Jun 1, 2023;12:17:45 AM;422,83
Jun 1, 2023;12:17:50 AM;425,64
Jun 1, 2023;12:17:55 AM;417,79
Jun 1, 2023;12:18:00 AM;417,65
Jun 1, 2023;12:18:05 AM;416,06
Jun 1, 2023;12:18:10 AM;416,35
Jun 1, 2023;12:18:15 AM;416,78
Jun 1, 2023;12:18:20 AM;416,21
Jun 1, 2023;12:18:25 AM;417,43
Jun 1, 2023;12:18:30 AM;424,56
Jun 1, 2023;12:18:35 AM;423,77
Jun 1, 2023;12:18:40 AM;425,35
Jun 1, 2023;12:18:45 AM;423,12
Jun 1, 2023;12:18:50 AM;424,78
Jun 1, 2023;12:18:55 AM;424,85
Jun 1, 2023;12:19:00 AM;433,56
Jun 1, 2023;12:19:05 AM;432,12
Jun 1, 2023;12:19:10 AM;432,91
Jun 1, 2023;12:19:15 AM;434,07
Jun 1, 2023;12:19:20 AM;434,50
Jun 1, 2023;12:19:25 AM;433,92
Jun 1, 2023;12:19:30 AM;433,13
Jun 1, 2023;12:19:35 AM;432,48
Jun 1, 2023;12:19:40 AM;432,41
Jun 1, 2023;12:19:45 AM;424,78
Jun 1, 2023;12:19:50 AM;422,26
Jun 1, 2023;12:19:55 AM;425,42
Jun 1, 2023;12:20:00 AM;423,98
Jun 1, 2023;12:20:05 AM;424,92
Jun 1, 2023;12:20:10 AM;415,49
Jun 1, 2023;12:20:15 AM;416,35
Jun 1, 2023;12:20:20 AM;415,77
Jun 1, 2023;12:20:25 AM;415,92
Jun 1, 2023;12:20:30 AM;418,15
Jun 1, 2023;12:20:35 AM;423,19
Jun 1, 2023;12:20:40 AM;425,35
Jun 1, 2023;12:20:45 AM;424,06
Jun 1, 2023;12:20:50 AM;423,34
Jun 1, 2023;12:20:55 AM;425,57
Jun 1, 2023;12:21:00 AM;422,90
Jun 1, 2023;12:21:05 AM;426,36
Jun 1, 2023;12:21:10 AM;422,54
Jun 1, 2023;12:21:15 AM;425,64
Jun 1, 2023;12:21:20 AM;424,78
Jun 1, 2023;12:21:25 AM;423,98
Jun 1, 2023;12:21:30 AM;426,72
Jun 1, 2023;12:21:35 AM;421,75
Jun 1, 2023;12:21:40 AM;425,78
Jun 1, 2023;12:21:45 AM;422,98
Jun 1, 2023;12:21:50 AM;423,91
Jun 1, 2023;12:21:55 AM;426,00
Jun 1, 2023;12:22:00 AM;422,33
Jun 1, 2023;12:22:05 AM;425,78
Jun 1, 2023;12:22:10 AM;422,54
Jun 1, 2023;12:22:15 AM;424,49
Jun 1, 2023;12:22:20 AM;424,63
Jun 1, 2023;12:22:25 AM;423,41
Jun 1, 2023;12:22:30 AM;425,28
Jun 1, 2023;12:22:35 AM;422,40
Jun 1, 2023;12:22:40 AM;425,14
Jun 1, 2023;12:22:45 AM;424,13
Jun 1, 2023;12:22:50 AM;423,98
Jun 1, 2023;12:22:55 AM;426,00
Jun 1, 2023;12:23:01 AM;422,98
Jun 1, 2023;12:23:06 AM;425,28
Jun 1, 2023;12:23:11 AM;422,76
Jun 1, 2023;12:23:17 AM;425,14
Jun 1, 2023;12:23:23 AM;422,69
Jun 1, 2023;12:23:28 AM;424,42
Jun 1, 2023;12:23:33 AM;424,85
Jun 1, 2023;12:23:38 AM;424,27
Jun 1, 2023;12:23:43 AM;426,00
Jun 1, 2023;12:23:48 AM;434,14
Jun 1, 2023;12:23:53 AM;435,07
Jun 1, 2023;12:23:58 AM;432,91
Jun 1, 2023;12:24:04 AM;431,76
Jun 1, 2023;12:24:09 AM;442,92
Jun 1, 2023;12:24:14 AM;441,63
Jun 1, 2023;12:24:19 AM;438,89
Jun 1, 2023;12:24:24 AM;440,33
Jun 1, 2023;12:24:29 AM;441,34
Jun 1, 2023;12:24:34 AM;432,48
Jun 1, 2023;12:24:40 AM;433,63
Jun 1, 2023;12:24:45 AM;434,86
Jun 1, 2023;12:24:50 AM;435,51
Jun 1, 2023;12:24:55 AM;421,82
Jun 1, 2023;12:25:00 AM;426,00
Jun 1, 2023;12:25:05 AM;423,12
Jun 1, 2023;12:25:11 AM;426,22
Jun 1, 2023;12:25:16 AM;424,99
Jun 1, 2023;12:25:21 AM;422,69
Jun 1, 2023;12:25:26 AM;426,29
Jun 1, 2023;12:25:31 AM;421,68
Jun 1, 2023;12:25:36 AM;425,21
Jun 1, 2023;12:25:41 AM;423,26
Jun 1, 2023;12:25:46 AM;422,69
Jun 1, 2023;12:25:51 AM;426,72
Jun 1, 2023;12:25:56 AM;421,75
Jun 1, 2023;12:26:01 AM;426,00
Jun 1, 2023;12:26:06 AM;423,26
Jun 1, 2023;12:26:11 AM;424,13
Jun 1, 2023;12:26:16 AM;426,50
Jun 1, 2023;12:26:21 AM;421,90
Jun 1, 2023;12:26:26 AM;425,64
Jun 1, 2023;12:26:31 AM;422,90
Jun 1, 2023;12:26:36 AM;424,42
Jun 1, 2023;12:26:41 AM;425,93
Jun 1, 2023;12:26:46 AM;422,54
Jun 1, 2023;12:26:51 AM;427,15
Jun 1, 2023;12:26:56 AM;421,90
Jun 1, 2023;12:27:01 AM;425,14
Jun 1, 2023;12:27:06 AM;424,20
Jun 1, 2023;12:27:11 AM;423,48
Jun 1, 2023;12:27:17 AM;426,50
Jun 1, 2023;12:27:22 AM;422,26
Jun 1, 2023;12:27:27 AM;426,29
Jun 1, 2023;12:27:32 AM;423,19
Jun 1, 2023;12:27:37 AM;424,13
Jun 1, 2023;12:27:42 AM;425,06
Jun 1, 2023;12:27:47 AM;423,84
Jun 1, 2023;12:27:52 AM;424,92
Jun 1, 2023;12:27:58 AM;421,75
Jun 1, 2023;12:28:03 AM;426,00
Jun 1, 2023;12:28:08 AM;422,76
Jun 1, 2023;12:28:13 AM;423,70
Jun 1, 2023;12:28:18 AM;425,14
Jun 1, 2023;12:28:23 AM;422,40
Jun 1, 2023;12:28:28 AM;426,43
Jun 1, 2023;12:28:33 AM;423,12
Jun 1, 2023;12:28:38 AM;434,57
Jun 1, 2023;12:28:43 AM;431,83
Jun 1, 2023;12:28:48 AM;432,05
Jun 1, 2023;12:28:54 AM;433,85
Jun 1, 2023;12:28:59 AM;435,07
Jun 1, 2023;12:29:04 AM;422,90
Jun 1, 2023;12:29:09 AM;426,07
Jun 1, 2023;12:29:14 AM;420,89
Jun 1, 2023;12:29:19 AM;424,63
Jun 1, 2023;12:29:24 AM;424,34
Jun 1, 2023;12:29:29 AM;423,34
Jun 1, 2023;12:29:34 AM;426,58
Jun 1, 2023;12:29:39 AM;421,97
Jun 1, 2023;12:29:44 AM;424,99
Jun 1, 2023;12:29:49 AM;423,84
Jun 1, 2023;12:29:54 AM;423,70
Jun 1, 2023;12:29:59 AM;426,14
Jun 1, 2023;12:30:05 AM;432,48
Jun 1, 2023;12:30:10 AM;431,47
Jun 1, 2023;12:30:15 AM;432,05
Jun 1, 2023;12:30:20 AM;432,77
Jun 1, 2023;12:30:25 AM;435,43
Jun 1, 2023;12:30:30 AM;434,86
Jun 1, 2023;12:30:35 AM;434,28
Jun 1, 2023;12:30:40 AM;423,55
Jun 1, 2023;12:30:45 AM;425,50
Jun 1, 2023;12:30:50 AM;423,05
Jun 1, 2023;12:30:55 AM;425,06
Jun 1, 2023;12:31:00 AM;416,71
Jun 1, 2023;12:31:05 AM;416,28
Jun 1, 2023;12:31:10 AM;416,28
Jun 1, 2023;12:31:15 AM;416,78
Jun 1, 2023;12:31:20 AM;423,91
Jun 1, 2023;12:31:25 AM;424,49
Jun 1, 2023;12:31:30 AM;423,41
Jun 1, 2023;12:31:35 AM;425,42
Jun 1, 2023;12:31:40 AM;433,78
Jun 1, 2023;12:31:45 AM;434,57
Jun 1, 2023;12:31:50 AM;433,71
Jun 1, 2023;12:31:55 AM;432,19
Jun 1, 2023;12:32:00 AM;432,99
Jun 1, 2023;12:32:05 AM;433,85
Jun 1, 2023;12:32:10 AM;433,99
Jun 1, 2023;12:32:15 AM;423,77
Jun 1, 2023;12:32:20 AM;424,42
Jun 1, 2023;12:32:25 AM;424,99
Jun 1, 2023;12:32:30 AM;424,42
Jun 1, 2023;12:32:35 AM;424,70
Jun 1, 2023;12:32:40 AM;424,70
Jun 1, 2023;12:32:45 AM;424,20
Jun 1, 2023;12:32:50 AM;432,70
Jun 1, 2023;12:32:55 AM;433,78
Jun 1, 2023;12:33:00 AM;434,35
Jun 1, 2023;12:33:05 AM;432,91
Jun 1, 2023;12:33:10 AM;424,20
Jun 1, 2023;12:33:15 AM;424,42
Jun 1, 2023;12:33:20 AM;424,49
Jun 1, 2023;12:33:25 AM;423,34
Jun 1, 2023;12:33:30 AM;423,98
Jun 1, 2023;12:33:36 AM;423,19
Jun 1, 2023;12:33:41 AM;423,98
Jun 1, 2023;12:33:46 AM;423,91
Jun 1, 2023;12:33:51 AM;423,98
Jun 1, 2023;12:33:56 AM;425,14
Jun 1, 2023;12:34:01 AM;423,05
Jun 1, 2023;12:34:06 AM;423,77
Jun 1, 2023;12:34:11 AM;424,13
Jun 1, 2023;12:34:16 AM;423,70
Jun 1, 2023;12:34:22 AM;425,06
Jun 1, 2023;12:34:27 AM;424,42
Jun 1, 2023;12:34:32 AM;424,49
Jun 1, 2023;12:34:37 AM;422,62
Jun 1, 2023;12:34:42 AM;423,12
Jun 1, 2023;12:34:47 AM;424,06
Jun 1, 2023;12:34:52 AM;423,19
Jun 1, 2023;12:34:57 AM;424,56
Jun 1, 2023;12:35:02 AM;423,98
Jun 1, 2023;12:35:07 AM;424,56
Jun 1, 2023;12:35:12 AM;424,13
Jun 1, 2023;12:35:17 AM;424,27
Jun 1, 2023;12:35:22 AM;424,63
Jun 1, 2023;12:35:27 AM;424,20
Jun 1, 2023;12:35:32 AM;423,91
Jun 1, 2023;12:35:37 AM;432,70
Jun 1, 2023;12:35:42 AM;432,19
Jun 1, 2023;12:35:47 AM;432,27
Jun 1, 2023;12:35:52 AM;433,92
Jun 1, 2023;12:35:57 AM;433,13
Jun 1, 2023;12:36:02 AM;433,99
Jun 1, 2023;12:36:07 AM;433,85
Jun 1, 2023;12:36:12 AM;432,55
Jun 1, 2023;12:36:17 AM;432,19
Jun 1, 2023;12:36:22 AM;432,99
Jun 1, 2023;12:36:27 AM;434,71
Jun 1, 2023;12:36:33 AM;424,78
Jun 1, 2023;12:36:39 AM;424,06
Jun 1, 2023;12:36:44 AM;424,34
Jun 1, 2023;12:36:49 AM;424,78
Jun 1, 2023;12:36:55 AM;424,42
Jun 1, 2023;12:37:00 AM;424,99
Jun 1, 2023;12:37:05 AM;423,34
Jun 1, 2023;12:37:10 AM;424,92
Jun 1, 2023;12:37:15 AM;422,69
Jun 1, 2023;12:37:20 AM;425,50
Jun 1, 2023;12:37:25 AM;422,90
Jun 1, 2023;12:37:30 AM;423,62
Jun 1, 2023;12:37:35 AM;424,42
Jun 1, 2023;12:37:41 AM;422,83
Jun 1, 2023;12:37:46 AM;425,64
Jun 1, 2023;12:37:51 AM;423,19
Jun 1, 2023;12:37:56 AM;425,21
Jun 1, 2023;12:38:01 AM;424,85
Jun 1, 2023;12:38:06 AM;424,42
Jun 1, 2023;12:38:11 AM;425,06
Jun 1, 2023;12:38:16 AM;423,19
Jun 1, 2023;12:38:21 AM;425,50
Jun 1, 2023;12:38:26 AM;424,78
Jun 1, 2023;12:38:31 AM;423,41
Jun 1, 2023;12:38:36 AM;424,70
Jun 1, 2023;12:38:41 AM;423,12
Jun 1, 2023;12:38:46 AM;425,06
Jun 1, 2023;12:38:51 AM;424,13
Jun 1, 2023;12:38:56 AM;424,27
Jun 1, 2023;12:39:01 AM;423,84
Jun 1, 2023;12:39:06 AM;422,98
Jun 1, 2023;12:39:11 AM;424,49
Jun 1, 2023;12:39:16 AM;424,49
Jun 1, 2023;12:39:21 AM;424,92
Jun 1, 2023;12:39:26 AM;424,13
Jun 1, 2023;12:39:31 AM;423,62
Jun 1, 2023;12:39:36 AM;425,06
Jun 1, 2023;12:39:41 AM;424,20
Jun 1, 2023;12:39:46 AM;424,56
Jun 1, 2023;12:39:51 AM;423,41
Jun 1, 2023;12:39:56 AM;423,19
Jun 1, 2023;12:40:01 AM;424,99
